family,model_label,assay_id,split,evaluated_rows,train_rows,test_rows,spearman,pearson,rmse,mae
structure,spurs:SPURS:spurs_sum_single_neg_ddg,HIS7_YEAST_Pokusaeva_2019,single_to_multi,495969.0,168.0,495969.0,0.6980297205264656,0.7049917713862343,4.5863177223514775,4.220729257856825
structure,spurs:SPURS:spurs_sum_single_neg_ddg,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,495969.0,168.0,495969.0,0.6980297205264656,0.7049917713862343,4.5863177223514775,4.220729257856825
structure,spurs:SPURS:spurs_sum_single_neg_ddg,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,494494.0,1643.0,494494.0,0.6981475674317188,0.704745646197121,4.591368367476184,4.227030105433192
structure,spurs:SPURS:spurs_sum_single_neg_ddg,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.6920968898634319,0.7494145616426425,4.322506530961775,3.893727586956839
structure,spurs:SPURS:spurs_sum_single_neg_ddg,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.798041701476602,0.7903785830605136,5.322568070417058,4.809882375635428
structure,spurs:SPURS:spurs_sum_single_neg_ddg,HIS7_YEAST_Pokusaeva_2019,distance_controlled,494494.0,168.0,494494.0,0.6981475674317188,0.704745646197121,4.591368367476184,4.227030105433192
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,random,16754.0,134023.0,16754.0,0.4100645456456344,0.43234960706785,6.03663905959855,5.801981089211937
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,0.4032049067696938,0.414879632302681,6.05904664515463,5.836369409623329
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,0.4032049067696938,0.414879632302681,6.05904664515463,5.836369409623329
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.4020233411042981,0.4133928050985023,6.061743516562651,5.840107787012414
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,0.4032049067696938,0.414879632302681,6.05904664515463,5.836369409623329
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,0.2101540523625452,0.2160612270328126,7.467559640479944,7.356725532122113
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,0.4020233411042981,0.4133928050985023,6.061743516562651,5.840107787012414
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,random,3351.0,26808.0,3351.0,0.1868958619311078,0.1749694802352205,7235.151962112417,6346.858080286954
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,32309.0,1201.0,32309.0,0.1736728804551599,0.1565413051403295,7165.434196706164,6257.2030863062855
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,32309.0,1201.0,32309.0,0.1736728804551599,0.1565413051403295,7165.434196706164,6257.2030863062855
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,21049.0,12461.0,21049.0,0.1145349379974645,0.1129585832735709,6858.730877874957,5869.2148053751225
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,0.1637917744500698,0.1387733753644251,7231.4981156883,6357.537822641215
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,0.0957382265660966,0.0982546499691742,6466.188932471978,5519.4374330466
structure,spurs:SPURS:spurs_sum_single_neg_ddg,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,21049.0,1201.0,21049.0,0.1145349379974645,0.1129585832735709,6858.730877874957,5869.2148053751225
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,random,2452.0,19612.0,2452.0,0.4926785983609248,0.4809623283521374,18486.52671607892,13488.746541421566
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,23346.0,1169.0,23346.0,0.4647003093835072,0.4528134264715285,17731.881828391746,12642.204606656873
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,23346.0,1169.0,23346.0,0.4647003093835072,0.4528134264715285,17731.881828391746,12642.204606656873
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,13198.0,11317.0,13198.0,0.404101341609737,0.4118801186205552,13905.75269327515,8352.014273566383
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.4141429306631345,0.4136842098907196,18788.00170368684,14084.366150618036
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.3440552623037671,0.3628447955969499,12636.84069840462,7218.164756802802
structure,spurs:SPURS:spurs_sum_single_neg_ddg,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,13198.0,1169.0,13198.0,0.404101341609737,0.4118801186205552,13905.75269327515,8352.014273566383
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.7509205521321375,0.7363057609904194,2.7830185381455976,2.35742939120728
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,single_to_multi,62332.0,1034.0,62332.0,0.7442419055261198,0.7332959780820232,2.77141829565288,2.353025134616338
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,low_to_high_k1,62332.0,1034.0,62332.0,0.7442419055261198,0.7332959780820232,2.77141829565288,2.353025134616338
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,low_to_high_k2,0.0,63366.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,0.7441918798346758,0.7333277938439267,2.772602553372936,2.3544471639682545
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,0.449511699276406,0.5148346212512578,4.055157313601183,3.6686932921484567
structure,spurs:SPURS:spurs_sum_single_neg_ddg,GRB2_HUMAN_Faure_2021,distance_controlled,0.0,1034.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,random,3772.0,30166.0,3772.0,0.4969129074053491,0.4993955548169651,2.925937243292086,2.635457566629188
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,single_to_multi,36521.0,1187.0,36521.0,0.4904336567138881,0.4939984776910279,2.920824275679084,2.627719277755719
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,low_to_high_k1,36521.0,1187.0,36521.0,0.4904336567138881,0.4939984776910279,2.920824275679084,2.627719277755719
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,low_to_high_k2,0.0,37708.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.4905708127260268,0.4943775463426491,2.915235255396498,2.622325419087409
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.5586964445802162,0.5503640624026725,3.1265826704812163,2.8825567645566883
structure,spurs:SPURS:spurs_sum_single_neg_ddg,PABP_YEAST_Melamed_2013,distance_controlled,0.0,1187.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,random,2602.0,20809.0,2602.0,0.3814650568782401,0.4006344545372985,2.1410415620110905,1.751561338914691
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,single_to_multi,22946.0,3066.0,22946.0,0.4045850648576808,0.4208208180515049,2.2253000089896675,1.8421114603935145
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,low_to_high_k1,22946.0,3066.0,22946.0,0.4045850648576808,0.4208208180515049,2.2253000089896675,1.8421114603935145
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,low_to_high_k2,0.0,26012.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,seen_marginal_unseen_combo,22214.0,3066.0,22214.0,0.4122597324976014,0.4280419967130454,2.234555028892226,1.8496415769282704
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,epistasis_enriched,4443.0,3066.0,4443.0,0.4402543630480187,0.4070294002529978,2.5988807112858208,2.174489851672329
structure,spurs:SPURS:spurs_sum_single_neg_ddg,RASK_HUMAN_Weng_2022_abundance,distance_controlled,0.0,3066.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,random,1482.0,11848.0,1482.0,0.391715952353684,0.4219167875492731,2.291825179016537,1.878077341196335
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.3716036517089169,0.4169836567681171,2.277950040455321,1.867085365336017
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.3716036517089169,0.4169836567681171,2.277950040455321,1.867085365336017
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,low_to_high_k2,0.0,14811.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.3716036517089169,0.4169836567681171,2.277950040455321,1.867085365336017
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.2805044534397071,0.3006708079770422,2.7406301283008307,2.423412049830001
structure,spurs:SPURS:spurs_sum_single_neg_ddg,A4_HUMAN_Seuma_2022,distance_controlled,0.0,796.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,random,1008.0,8060.0,1008.0,0.4268981357261546,0.2937129632790147,2.8583273021561144,2.50080657504462
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,single_to_multi,9713.0,362.0,9713.0,0.4818170349959165,0.3653133485567895,2.843278363075644,2.5264327279924537
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,low_to_high_k1,9713.0,362.0,9713.0,0.4818170349959165,0.3653133485567895,2.843278363075644,2.5264327279924537
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,low_to_high_k2,0.0,10075.0,0.0,,,,
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,seen_marginal_unseen_combo,8669.0,362.0,8669.0,0.4908297860336399,0.3731050538056469,2.735862383840674,2.4313910569412296
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,epistasis_enriched,1734.0,362.0,1734.0,0.3674873496733997,0.2248982850195076,2.6743759512879417,2.323329027178225
structure,spurs:SPURS:spurs_sum_single_neg_ddg,YAP1_HUMAN_Araya_2012,distance_controlled,0.0,362.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,random,1482.0,11848.0,1482.0,0.7485463869113528,0.7237876148504183,1.2447157496148744,1.0043819275659178
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,single_to_multi,14015.0,796.0,14015.0,0.5108683367796976,0.5136744566057526,1.7709284914706367,1.4353521862251917
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,low_to_high_k1,14015.0,796.0,14015.0,0.5108683367796976,0.5136744566057526,1.7709284914706367,1.4353521862251917
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,low_to_high_k2,0.0,14811.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,seen_marginal_unseen_combo,14015.0,796.0,14015.0,0.5108683367796976,0.5136744566057526,1.7709284914706367,1.4353521862251917
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,epistasis_enriched,2803.0,796.0,2803.0,0.3265437209459378,0.3219297469105641,2.1122399554953954,1.7946493034611697
plm_ridge_v2,ridge:ESM1v-1,A4_HUMAN_Seuma_2022,distance_controlled,0.0,796.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,random,4234.0,33862.0,4234.0,0.7519173403358699,0.7219460173388509,2.1175326029476342,1.706497519089781
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,single_to_multi,41796.0,532.0,41796.0,0.3302504546469229,0.3148605719980459,3.0569507195338805,2.563954556390117
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,low_to_high_k1,41796.0,532.0,41796.0,0.3302504546469229,0.3148605719980459,3.0569507195338805,2.563954556390117
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,low_to_high_k2,30963.0,11365.0,30963.0,0.3761460934545682,0.4099512559447172,3.5655551923595805,2.795606926198268
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,seen_marginal_unseen_combo,41796.0,532.0,41796.0,0.3302504546469229,0.3148605719980459,3.0569507195338805,2.563954556390117
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,epistasis_enriched,8360.0,532.0,8360.0,0.123171508321749,0.1631054245100593,3.465849768087322,2.9198897902903704
plm_ridge_v2,ridge:ESM1v-1,CAPSD_AAV2S_Sinai_2021,distance_controlled,30963.0,532.0,30963.0,0.201555180758527,0.2153975698744534,2.992523877479519,2.476642229460005
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,random,2452.0,19612.0,2452.0,0.65472996836737,0.6159526579865534,10079.33188400474,8929.014572481106
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,single_to_multi,23346.0,1169.0,23346.0,0.3463220281773635,0.3341284555710462,14303.23217830986,11883.5188408228
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k1,23346.0,1169.0,23346.0,0.3463220281773635,0.3341284555710462,14303.23217830986,11883.5188408228
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,low_to_high_k2,13198.0,11317.0,13198.0,0.4865255229169869,0.4690638836161349,12412.913030608031,10387.936806281325
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,seen_marginal_unseen_combo,20212.0,1169.0,20212.0,0.3381790438381169,0.3307896106370188,13687.889114248872,11183.387729102897
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,epistasis_enriched,4043.0,1169.0,4043.0,0.2330032050407611,0.2281334252336082,17352.840283887173,15245.031991668391
plm_ridge_v2,ridge:ESM1v-1,D7PM05_CLYGR_Somermeyer_2022,distance_controlled,13198.0,1169.0,13198.0,0.3062956663031795,0.2968461420337144,16120.706131565472,14012.889276268792
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,random,5172.0,41371.0,5172.0,0.7754867358007697,0.7687163667491849,0.6799000347207756,0.556917750029783
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,single_to_multi,50630.0,1084.0,50630.0,0.467666247500735,0.5126782891445167,1.1047333021646597,0.8222991935639639
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,low_to_high_k1,50630.0,1084.0,50630.0,0.467666247500735,0.5126782891445167,1.1047333021646597,0.8222991935639639
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,low_to_high_k2,37853.0,13861.0,37853.0,0.609018063578091,0.6073559726173344,1.025559500979718,0.7735439819357142
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,seen_marginal_unseen_combo,42671.0,1084.0,42671.0,0.4443156539932744,0.5114131303253714,1.0317646034633856,0.7414013807359808
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,epistasis_enriched,8535.0,1084.0,8535.0,0.2178960788823018,0.2947971346336863,1.5103810799259538,1.3528976245603996
plm_ridge_v2,ridge:ESM1v-1,GFP_AEQVI_Sarkisyan_2016,distance_controlled,37853.0,1084.0,37853.0,0.4450255157443323,0.4750007735368091,1.224636087103621,0.9675119282825942
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,random,6338.0,50692.0,6338.0,0.8282381778817064,0.8245055072281384,0.2635587650586393,0.2143728484944998
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,single_to_multi,62332.0,1034.0,62332.0,0.6691364944407708,0.6516659912660515,0.4275692059165356,0.3669615536943071
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,low_to_high_k1,62332.0,1034.0,62332.0,0.6691364944407708,0.6516659912660515,0.4275692059165356,0.3669615536943071
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,low_to_high_k2,0.0,63366.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,seen_marginal_unseen_combo,62189.0,1034.0,62189.0,0.6690547497586754,0.6515705579514439,0.4275634510924244,0.366947789618587
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,epistasis_enriched,12438.0,1034.0,12438.0,0.3888490071878995,0.4473683978647285,0.4458553193331763,0.3796349058051339
plm_ridge_v2,ridge:ESM1v-1,GRB2_HUMAN_Faure_2021,distance_controlled,0.0,1034.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,random,49615.0,396909.0,49615.0,0.8185626176437291,0.8635591473976341,0.2268696205633312,0.1723185623371386
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,single_to_multi,495969.0,168.0,495969.0,0.3125366570102375,0.3871397319843933,0.5505171972030198,0.3802629675704001
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,low_to_high_k1,495969.0,168.0,495969.0,0.3125366570102375,0.3871397319843933,0.5505171972030198,0.3802629675704001
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,low_to_high_k2,494494.0,1643.0,494494.0,0.567733380847596,0.6064859774704021,0.4484816137350584,0.3192081792208504
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,seen_marginal_unseen_combo,254614.0,168.0,254614.0,0.3639217162813932,0.4613254883373351,0.4997825524763036,0.3254897216091553
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,epistasis_enriched,50923.0,168.0,50923.0,0.3876123370283737,0.4193408236471803,0.6538602267313586,0.5057928194312762
plm_ridge_v2,ridge:ESM1v-1,HIS7_YEAST_Pokusaeva_2019,distance_controlled,494494.0,168.0,494494.0,0.3133294659506244,0.3874694979037756,0.5511641618458033,0.3810140011890492
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,random,3772.0,30166.0,3772.0,0.8021020309258464,0.7685209161394582,0.2522627981957503,0.2037557976027801
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,single_to_multi,36521.0,1187.0,36521.0,0.6038654303681091,0.5320205069507082,0.369518327997532,0.3142769148846023
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,low_to_high_k1,36521.0,1187.0,36521.0,0.6038654303681091,0.5320205069507082,0.369518327997532,0.3142769148846023
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,low_to_high_k2,0.0,37708.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,seen_marginal_unseen_combo,36370.0,1187.0,36370.0,0.6037819259861074,0.5319292994827117,0.3697557214688974,0.3145364862529997
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,epistasis_enriched,7274.0,1187.0,7274.0,0.4699364005439502,0.449887322583392,0.3195785467033099,0.2601721375011978
plm_ridge_v2,ridge:ESM1v-1,PABP_YEAST_Melamed_2013,distance_controlled,0.0,1187.0,0.0,,,,
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,random,16754.0,134023.0,16754.0,0.9604983917376596,0.9521219325905969,0.0896077785261229,0.067333527938639
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,single_to_multi,165407.0,2122.0,165407.0,0.3094828033160895,0.3274922640061138,0.429469918321076,0.3557278584883549
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,low_to_high_k1,165407.0,2122.0,165407.0,0.3094828033160895,0.3274922640061138,0.429469918321076,0.3557278584883549
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,low_to_high_k2,165231.0,2298.0,165231.0,0.605568643781859,0.6271356840609843,0.227572573443324,0.1844070475876956
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,seen_marginal_unseen_combo,165407.0,2122.0,165407.0,0.3094828033160895,0.3274922640061138,0.429469918321076,0.3557278584883549
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,epistasis_enriched,33082.0,2122.0,33082.0,0.221529670428713,0.2296670149841163,0.4880529471884717,0.4254266760437405
plm_ridge_v2,ridge:ESM1v-1,PHOT_CHLRE_Chen_2023,distance_controlled,165231.0,2122.0,165231.0,0.3086273471876594,0.3266584387736507,0.4296303470128027,0.3559124900987832
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,random,3351.0,26808.0,3351.0,0.5372415580739968,0.5764226533883204,2879.234729570458,2291.0474808921244
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,single_to_multi,32309.0,1201.0,32309.0,0.2766388716779653,0.2885732113192608,3580.7042743084694,2677.435890096492
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k1,32309.0,1201.0,32309.0,0.2766388716779653,0.2885732113192608,3580.7042743084694,2677.435890096492
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,low_to_high_k2,21049.0,12461.0,21049.0,0.4730523968643931,0.4907995463284809,3260.962348436396,2517.00035267382
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,seen_marginal_unseen_combo,30587.0,1201.0,30587.0,0.2698665279949082,0.2817650724639386,3515.085657999917,2614.6918836324285
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,epistasis_enriched,6118.0,1201.0,6118.0,0.2292676590514382,0.2258250923980615,3865.350698850424,2951.7283442553817
plm_ridge_v2,ridge:ESM1v-1,Q8WTC7_9CNID_Somermeyer_2022,distance_controlled,21049.0,1201.0,21049.0,0.2708413719962383,0.2773052427360513,3779.836943511273,2863.356497241455
plm_ridge_v2,ridge:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,random,2602.0,20809.0,2602.0,0.8165394001820369,0.8021672578084026,0.2343884743844263,0.1873490040067756
plm_ridge_v2,ridge:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,single_to_multi,22946.0,3066.0,22946.0,0.5614885946964544,0.5665408172100099,0.4197597766731394,0.3453655742166964
plm_ridge_v2,ridge:ESM1v-1,RASK_HUMAN_Weng_2022_abundance,low_to_high_k1,22946.0,3066.0,22946.0,0.5614885946964544,0.5665408172100099,0.4197597766731394,0.3453655742166964
